시군구,유형,지번,도로명,용도지역,건축물주용도,도로조건,전용/연면적(㎡),대지면적(㎡),거래금액(만원),층,계약년월,계약일,지분구분,건축년도
대전광역시 유성구 지족동,집합,8**,은구비남로7번길,일반상업,제1종근린생활,25m미만,32.4, ,30000,1,201911,4, ,2011
대전광역시 유성구 지족동,집합,8**,은구비남로7번길,일반상업,제1종근린생활,25m미만,33.5, ,31500,1,201911,4, ,2011
대전광역시 유성구 지족동,집합,8**,지족로364번길,일반상업,제2종근린생활,25m이상,134.5, ,18000,10,201911,8, ,2004
대전광역시 유성구 지족동,집합,9**,지족로,제3종일반주거,제2종근린생활,25m미만,24, ,8500,2,201911,30, ,2005
대전광역시 유성구 지족동,집합,8**,노은로,일반상업,제1종근린생활,25m이상,43.99, ,8500,1,201912,2, ,2005
대전광역시 유성구 지족동,집합,9**,노은로,일반상업,제2종근린생활,25m이상,109.78, ,16700,2,201912,4, ,2003
대전광역시 유성구 지족동,집합,9**,은구비서로,제2종일반주거,판매,12m미만,14.56, ,950,,201912,11, ,2001
대전광역시 유성구 지족동,집합,9**,노은로,일반상업,제1종근린생활,25m이상,48, ,65000,1,201912,24, ,2003
대전광역시 유성구 지족동,집합,9**,노은로,일반상업,제2종근린생활,25m이상,180.8, ,59000,2,202001,4, ,2003
대전광역시 유성구 지족동,집합,8**,지족로364번길,일반상업,제2종근린생활,25m이상,134.5, ,18000,10,202001,14, ,2004
대전광역시 유성구 지족동,집합,9**,노은로,일반상업,제2종근린생활,25m이상,129.21, ,16500,4,202001,14, ,2004
대전광역시 유성구 지족동,집합,9**,노은로,일반상업,판매,25m이상,61.49, ,90000,1,202001,14, ,2008
대전광역시 유성구 지족동,집합,9**,노은로,일반상업,제2종근린생활,25m이상,43.2, ,34500,1,202002,9, ,2003
대전광역시 유성구 지족동,집합,9**,지족로,준주거,제2종근린생활,25m미만,150.49, ,26417,6,202002,13, ,2006
대전광역시 유성구 지족동,집합,9**,지족로,준주거,제2종근린생활,25m미만,209.85, ,36837,6,202002,13, ,2006
대전광역시 유성구 지족동,집합,9**,지족로,준주거,제1종근린생활,25m미만,59.23, ,35171,1,202002,13, ,2006
대전광역시 유성구 지족동,집합,9**,지족로,준주거,제1종근린생활,25m미만,150.49, ,26087,5,202002,13, ,2006
대전광역시 유성구 지족동,집합,9**,지족로,준주거,제1종근린생활,25m미만,150.49, ,26087,4,202002,13, ,2006
대전광역시 유성구 지족동,집합,9**,지족로,준주거,제1종근린생활,25m미만,38.58, ,25453,1,202002,13, ,2006
대전광역시 유성구 지족동,집합,9**,지족로,준주거,제1종근린생활,25m미만,209.85, ,36376,5,202002,13, ,2006
대전광역시 유성구 지족동,집합,9**,지족로,준주거,제1종근린생활,25m미만,37.16, ,28501,1,202002,13, ,2006
대전광역시 유성구 지족동,집합,9**,지족로,준주거,제1종근린생활,25m미만,48.61, ,40096,1,202002,13, ,2006
대전광역시 유성구 지족동,집합,9**,지족로,준주거,제1종근린생활,25m미만,40.89, ,29675,1,202002,13, ,2006
대전광역시 유성구 지족동,집합,9**,지족로,준주거,제1종근린생활,25m미만,40.53, ,29414,1,202002,13, ,2006
대전광역시 유성구 지족동,집합,9**,지족로,준주거,업무,25m미만,67.58, ,49042,1,202002,13, ,2006
대전광역시 유성구 지족동,집합,9**,지족로,준주거,업무,25m미만,356.55, ,111388,2,202002,13, ,2006
대전광역시 유성구 지족동,집합,9**,지족로,준주거,제1종근린생활,25m미만,209.85, ,45470,3,202002,13, ,2006
대전광역시 유성구 지족동,집합,9**,지족로,준주거,제1종근린생활,25m미만,150.49, ,32609,3,202002,13, ,2006
대전광역시 유성구 지족동,집합,9**,지족로,준주거,제1종근린생활,25m미만,209.85, ,36376,4,202002,13, ,2006
대전광역시 유성구 지족동,집합,8**,은구비남로,일반상업,제2종근린생활,25m이상,185.75, ,36000,2,202002,19, ,2006
대전광역시 유성구 지족동,일반,9**,은구비서로23번길,준주거,제2종근린생활,12m미만,977.46,372.80,140000,,202002,28, ,2002
대전광역시 유성구 지족동,집합,1***,지족동로,준주거,제2종근린생활,25m이상,96.02, ,17000,6,202003,1, ,2015
대전광역시 유성구 지족동,집합,1***,지족북로,준주거,기타,25m미만,51.6, ,14100,3,202003,6, ,2015
대전광역시 유성구 지족동,집합,1***,지족북로,준주거,교육연구,25m미만,68.8, ,18700,3,202003,6, ,2015
대전광역시 유성구 지족동,집합,1***,지족북로,준주거,제2종근린생활,25m미만,105.6, ,28600,3,202003,6, ,2015
대전광역시 유성구 지족동,집합,1***,지족북로,준주거,제1종근린생활,25m미만,78.72, ,21400,3,202003,6, ,2015
대전광역시 유성구 지족동,집합,1***,지족북로,준주거,기타,25m미만,68.8, ,18700,3,202003,6, ,2015
대전광역시 유성구 탑립동,일반,8**,테크노10로,준주거,기타,25m미만,1414.12,620.60,299000,,202003,3, ,2017
대전광역시 유성구 하기동,일반,5**,송림로,준주거,제2종근린생활,25m미만,167.4,448.10,113850,,201905,10, ,2011
대전광역시 유성구 하기동,집합,5**,노은로426번길,제3종일반주거,교육연구,25m미만,11.25, ,2950,1,201905,22, ,2006
대전광역시 유성구 하기동,집합,5**,송림로,제3종일반주거,제2종근린생활,25m미만,36.28, ,16000,2,201910,30, ,2004
대전광역시 유성구 하기동,일반,4**,송림로19번길,개발제한구역,제2종근린생활,8m미만,292.97,320.00,49450,,201911,25, ,2005
대전광역시 유성구 학하동,일반,6**,진잠옛로135번길,자연녹지,기타,8m미만,6317.85,3306.00,1284330,,201908,6, ,1988
대전광역시 유성구 학하동,일반,6**,진잠옛로135번길,자연녹지,기타,8m미만,913.35,3306.00,463490,,201908,6, ,1995
대전광역시 유성구 학하동,일반,6**,진잠옛로135번길,자연녹지,제2종근린생활,8m미만,177.2,15191.00,750000,,201908,6, ,1987
대전광역시 유성구 학하동,집합,7**,학하로,준주거,제2종근린생활,25m이상,93.17, ,30806,5,201910,6, ,2019
대전광역시 유성구 학하동,집합,7**,학하로,준주거,제2종근린생활,25m이상,105.17, ,34815,5,201910,6, ,2019
대전광역시 유성구 화암동,일반,1**,대덕대로,자연녹지,제2종근린생활,25m이상,129.84,281.00,46000,,201912,27, ,2007
대전광역시 중구 금동,일반,4**,당골길,보전관리,제1종근린생활,8m미만,590.76,2926.00,46000,,201906,4, ,2000
대전광역시 중구 대사동,일반,7*,-,일반상업,제2종근린생활,25m미만,449.24,146.00,70000,,201906,11, ,1992
대전광역시 중구 대사동,일반,2**,대흥로10번길,제3종일반주거,판매,12m미만,1550.16,1653.00,330000,,201906,18, ,1984
대전광역시 중구 대사동,일반,9*,충무로,제2종일반주거,제1종근린생활,25m이상,635.74,262.00,83000,,201908,8, ,1985
대전광역시 중구 대사동,일반,1**,보문산공원로,제1종일반주거,제2종근린생활,12m미만,188.09,180.00,32000,,201908,27, ,2007
대전광역시 중구 대사동,일반,7*,보문로162번길,일반상업,제2종근린생활,25m미만,433.68,224.00,83000,,201909,7, ,1991
대전광역시 중구 대사동,일반,7*,보문로162번길,일반상업,제2종근린생활,25m미만,493.66,170.00,51000,,201909,7, ,1991
대전광역시 중구 대사동,일반,2**,계룡로,제3종일반주거,업무,25m이상,5134.73,3304.00,900000,,201911,1, ,1984
대전광역시 중구 대사동,일반,2**,계룡로955번길,제3종일반주거,제1종근린생활,12m미만,100.8,191.00,28800,,201911,15, ,1994
대전광역시 중구 대사동,일반,7*,-,일반상업,제2종근린생활,25m미만,449.24,146.00,130000,,201912,31, ,1992
대전광역시 중구 대사동,일반,7*,충무로,일반상업,제2종근린생활,25m이상,368.05,662.00,450000,,201912,31, ,1991
대전광역시 중구 대흥동,집합,4**,보문로,일반상업,업무,25m이상,157.5, ,19948,13,201905,14, ,1993
대전광역시 중구 대흥동,집합,4**,보문로,일반상업,업무,25m이상,157.5, ,19948,13,201905,14, ,1993
대전광역시 중구 대흥동,집합,4**,보문로,일반상업,업무,25m이상,179.76, ,22767,13,201905,14, ,1993
대전광역시 중구 대흥동,집합,4**,보문로,일반상업,업무,25m이상,110.79, ,14217,14,201905,14, ,1993
대전광역시 중구 대흥동,집합,4**,보문로,일반상업,업무,25m이상,73.98, ,9495,14,201905,14, ,1993
대전광역시 중구 대흥동,집합,4**,보문로,일반상업,업무,25m이상,112.47, ,14433,14,201905,14, ,1993
대전광역시 중구 대흥동,집합,4**,보문로,일반상업,업무,25m이상,157.5, ,20211,14,201905,14, ,1993
대전광역시 중구 대흥동,집합,4**,보문로,일반상업,업무,25m이상,157.5, ,20211,14,201905,14, ,1993
대전광역시 중구 대흥동,집합,4**,보문로,일반상업,업무,25m이상,52.49, ,6736,14,201905,14, ,1993
대전광역시 중구 대흥동,집합,4**,보문로,일반상업,업무,25m이상,112.47, ,14433,14,201905,14, ,1993
대전광역시 중구 대흥동,집합,4**,보문로,일반상업,업무,25m이상,879.27, ,99735,15,201905,14, ,1993
대전광역시 중구 대흥동,집합,4**,보문로,일반상업,업무,25m이상,879.27, ,99735,16,201905,14, ,1993
대전광역시 중구 대흥동,집합,4**,보문로,일반상업,업무,25m이상,73.98, ,9495,17,201905,14, ,1993
대전광역시 중구 대흥동,집합,4**,보문로,일반상업,업무,25m이상,112.47, ,14433,17,201905,14, ,1993
대전광역시 중구 대흥동,집합,4**,보문로,일반상업,업무,25m이상,157.5, ,20211,17,201905,14, ,1993
대전광역시 중구 대흥동,집합,4**,보문로,일반상업,업무,25m이상,157.5, ,20211,17,201905,14, ,1993
대전광역시 중구 대흥동,집합,4**,보문로,일반상업,업무,25m이상,112.47, ,14433,17,201905,14, ,1993
대전광역시 중구 대흥동,집합,4**,보문로,일반상업,업무,25m이상,879.27, ,99735,18,201905,14, ,1993
대전광역시 중구 대흥동,집합,4**,보문로,일반상업,제1종근린생활,25m이상,46.5, ,5997,,201905,14, ,1993
대전광역시 중구 대흥동,집합,4**,보문로,일반상업,제1종근린생활,25m이상,35.04, ,4517,,201905,14, ,1993
대전광역시 중구 대흥동,집합,4**,보문로,일반상업,제1종근린생활,25m이상,16.17, ,2085,,201905,14, ,1993
대전광역시 중구 대흥동,집합,4**,보문로,일반상업,제1종근린생활,25m이상,16.17, ,2085,,201905,14, ,1993
대전광역시 중구 대흥동,집합,4**,보문로,일반상업,제2종근린생활,25m이상,16.17, ,2085,,201905,14, ,1993
대전광역시 중구 대흥동,집합,4**,보문로,일반상업,제2종근린생활,25m이상,16.17, ,2085,,201905,14, ,1993
대전광역시 중구 대흥동,집합,4**,보문로,일반상업,제2종근린생활,25m이상,16.17, ,2085,,201905,14, ,1993
대전광역시 중구 대흥동,집합,4**,보문로,일반상업,제2종근린생활,25m이상,91.8, ,11836,,201905,14, ,1993
대전광역시 중구 대흥동,집합,4**,보문로,일반상업,제2종근린생활,25m이상,120.19, ,15496,,201905,14, ,1993
대전광역시 중구 대흥동,집합,4**,보문로,일반상업,제2종근린생활,25m이상,78.88, ,10170,,201905,14, ,1993
대전광역시 중구 대흥동,집합,4**,보문로,일반상업,제2종근린생활,25m이상,48.06, ,6196,,201905,14, ,1993
대전광역시 중구 대흥동,집합,4**,보문로,일반상업,제2종근린생활,25m이상,112.93, ,14561,,201905,14, ,1993
대전광역시 중구 대흥동,집합,4**,보문로,일반상업,제2종근린생활,25m이상,116.39, ,15007,,201905,14, ,1993
대전광역시 중구 대흥동,집합,4**,보문로,일반상업,제2종근린생활,25m이상,30.87, ,3980,,201905,14, ,1993
대전광역시 중구 대흥동,집합,4**,보문로,일반상업,제2종근린생활,25m이상,16.72, ,2156,,201905,14, ,1993
대전광역시 중구 대흥동,집합,4**,보문로,일반상업,제2종근린생활,25m이상,16.72, ,2156,,201905,14, ,1993
대전광역시 중구 대흥동,집합,4**,보문로,일반상업,제1종근린생활,25m이상,40.49, ,5220,,201905,14, ,1993
대전광역시 중구 대흥동,집합,4**,보문로,일반상업,제1종근린생활,25m이상,24.84, ,3204,,201905,14, ,1993
대전광역시 중구 대흥동,집합,4**,보문로,일반상업,제1종근린생활,25m이상,24.84, ,3204,,201905,14, ,1993
대전광역시 중구 대흥동,집합,4**,보문로,일반상업,제2종근린생활,25m이상,27.96, ,3605,,201905,14, ,1993
대전광역시 중구 대흥동,집합,4**,보문로,일반상업,업무,25m이상,52.66, ,6790,,201905,14, ,1993
대전광역시 중구 대흥동,집합,4**,보문로,일반상업,업무,25m이상,30.45, ,3926,,201905,14, ,1993
대전광역시 중구 대흥동,집합,4**,보문로,일반상업,업무,25m이상,30.09, ,3879,,201905,14, ,1993
대전광역시 중구 대흥동,집합,4**,보문로,일반상업,업무,25m이상,24.45, ,3152,,201905,14, ,1993
대전광역시 중구 대흥동,집합,4**,보문로,일반상업,업무,25m이상,113.54, ,14639,,201905,14, ,1993
대전광역시 중구 대흥동,집합,4**,보문로,일반상업,업무,25m이상,23.34, ,2553,,201905,14, ,1993
대전광역시 중구 대흥동,집합,4**,보문로,일반상업,업무,25m이상,23.34, ,2553,,201905,14, ,1993
대전광역시 중구 대흥동,집합,4**,보문로,일반상업,제2종근린생활,25m이상,57.97, ,7475,,201905,14, ,1993
대전광역시 중구 대흥동,집합,4**,보문로,일반상업,제2종근린생활,25m이상,70.48, ,9086,,201905,14, ,1993
대전광역시 중구 대흥동,집합,4**,보문로,일반상업,업무,25m이상,385.8, ,55027,1,201905,14, ,1993
대전광역시 중구 대흥동,집합,4**,보문로,일반상업,업무,25m이상,1272.11, ,160902,2,201905,14, ,1993
대전광역시 중구 대흥동,집합,4**,보문로,일반상업,업무,25m이상,535.56, ,70200,3,201905,14, ,1993
대전광역시 중구 대흥동,집합,4**,보문로,일반상업,업무,25m이상,754.73, ,98930,3,201905,14, ,1993
대전광역시 중구 대흥동,집합,4**,보문로,일반상업,업무,25m이상,723.54, ,88069,4,201905,14, ,1993
대전광역시 중구 대흥동,집합,4**,보문로,일반상업,업무,25m이상,675.79, ,82258,4,201905,14, ,1993
대전광역시 중구 대흥동,집합,4**,보문로,일반상업,업무,25m이상,1027.3, ,115782,5,201905,14, ,1993
대전광역시 중구 대흥동,집합,4**,보문로,일반상업,업무,25m이상,376.63, ,44608,7,201905,14, ,1993
대전광역시 중구 대흥동,집합,2**,중앙로,일반상업,제1종근린생활,25m이상,47.04, ,72471,1,201905,14, ,2019
대전광역시 중구 대흥동,집합,4**,보문로,일반상업,업무,25m이상,636.4, ,75375,7,201905,14, ,1993
대전광역시 중구 대흥동,집합,4**,보문로,일반상업,업무,25m이상,1066.06, ,119984,8,201905,14, ,1993
대전광역시 중구 대흥동,집합,4**,보문로,일반상업,업무,25m이상,72.5, ,9646,9,201905,14, ,1993
대전광역시 중구 대흥동,집합,4**,보문로,일반상업,업무,25m이상,112.47, ,14964,9,201905,14, ,1993
대전광역시 중구 대흥동,집합,4**,보문로,일반상업,업무,25m이상,157.5, ,20953,9,201905,14, ,1993
대전광역시 중구 대흥동,집합,4**,보문로,일반상업,업무,25m이상,157.5, ,20953,9,201905,14, ,1993
대전광역시 중구 대흥동,집합,4**,보문로,일반상업,업무,25m이상,45.68, ,6259,9,201905,14, ,1993
대전광역시 중구 대흥동,집합,4**,보문로,일반상업,업무,25m이상,45.68, ,48162,9,201905,14, ,1993
대전광역시 중구 대흥동,집합,4**,보문로,일반상업,업무,25m이상,766.92, ,87557,10,201905,14, ,1993
대전광역시 중구 대흥동,집합,4**,보문로,일반상업,업무,25m이상,766.92, ,87557,11,201905,14, ,1993
대전광역시 중구 대흥동,집합,4**,보문로,일반상업,업무,25m이상,766.92, ,87557,12,201905,14, ,1993
대전광역시 중구 대흥동,집합,4**,보문로,일반상업,업무,25m이상,79.15, ,10026,13,201905,14, ,1993
대전광역시 중구 대흥동,집합,4**,보문로,일반상업,업무,25m이상,73.98, ,9370,13,201905,14, ,1993
대전광역시 중구 대흥동,집합,4**,보문로,일반상업,업무,25m이상,112.47, ,14245,13,201905,14, ,1993
대전광역시 중구 대흥동,일반,9*,대흥로169번길,일반상업,숙박,8m미만,1333.79,478.00,173000,,201905,23, ,2004
대전광역시 중구 대흥동,집합,4**,보문로,일반상업,제2종근린생활,25m이상,18.51, ,1300,,201905,24, ,1993
대전광역시 중구 대흥동,집합,2**,중앙로,일반상업,제2종근린생활,25m이상,44.06, ,51700,4,201905,24, ,2019
대전광역시 중구 대흥동,집합,4**,보문로,일반상업,제2종근린생활,25m이상,16.17, ,4000,,201905,31, ,1993
대전광역시 중구 대흥동,일반,3**,보문로,제3종일반주거,제1종근린생활,25m이상,137.81,225.00,32300,,201906,3, ,1954
대전광역시 중구 대흥동,일반,1**,중교로,일반상업,제1종근린생활,25m미만,129.06,131.90,56000,,201906,26, ,
대전광역시 중구 대흥동,일반,1**,대흥로,일반상업,제2종근린생활,25m이상,217.74,78.35,25000,,201907,19, ,1954
대전광역시 중구 대흥동,일반,*,대흥로169번길,일반상업,제2종근린생활,25m미만,326.6,101.80,45000,,201908,6, ,1967
대전광역시 중구 대흥동,일반,4**,보문로260번길,일반상업,숙박,12m미만,2132.41,387.70,440000,,201909,16, ,2019
대전광역시 중구 대흥동,일반,3**,보문로,제2종일반주거,제1종근린생활,25m이상,35.33,179.00,21000,,201909,27, ,1980
대전광역시 중구 대흥동,일반,1**,대흥로165번길,일반상업,제2종근린생활,25m미만,85.91,282.60,62000,,201910,4, ,1925
대전광역시 중구 대흥동,일반,1*,대전천서로,일반상업,제2종근린생활,25m미만,47.25,731.00,342000,,201910,11, ,2009
대전광역시 중구 대흥동,일반,5**,대흥로,제3종일반주거,업무,25m이상,2846.8,866.70,288000,,201910,30, ,1995
대전광역시 중구 대흥동,집합,9**,충무로107번길,제2종일반주거,제2종근린생활,25m이상,29.36, ,30000,1,201912,9, ,2013
대전광역시 중구 대흥동,집합,5**,중교로,일반상업,제2종근린생활,25m미만,146.38, ,8000,,201912,16, ,2013
대전광역시 중구 대흥동,일반,2**,중앙로,일반상업,제1종근린생활,25m이상,198.11,141.90,83000,,201912,22, ,1957
대전광역시 중구 대흥동,일반,3**,수도산로,제2종일반주거,제1종근린생활,25m미만,475.3,198.00,60000,,201912,23, ,1994
대전광역시 중구 대흥동,일반,1**,대흥로158번길,일반상업,숙박,12m미만,540.58,181.80,21300,,201912,27, ,1986
대전광역시 중구 대흥동,일반,5**,보문로,일반상업,제1종근린생활,25m이상,403.95,147.40,50000,,202001,3, ,1970
대전광역시 중구 대흥동,일반,4**,수도산로47번길,준주거,제1종근린생활,8m미만,182.94,184.10,46000,,202001,4, ,1973
대전광역시 중구 대흥동,일반,1**,대흥로,일반상업,제1종근린생활,25m이상,217.74,78.35,25000,,202002,22, ,1954
대전광역시 중구 대흥동,일반,4**,대종로,일반상업,제1종근린생활,25m이상,999.73,235.00,64000,,202002,25, ,1979
대전광역시 중구 대흥동,일반,3**,충무로71번길,제3종일반주거,제1종근린생활,8m미만,37.61,70.00,13000,,202002,27, ,1992
대전광역시 중구 대흥동,일반,4**,대흥로121번길,일반상업,제2종근린생활,25m미만,1384.63,1285.90,501501,,202003,2, ,1985
대전광역시 중구 대흥동,일반,1**,대흥로,일반상업,제1종근린생활,25m이상,78.35,39.18,25000,,202003,2, ,1954
대전광역시 중구 대흥동,일반,9**,계룡로955번길,제3종일반주거,제1종근린생활,12m미만,32.4,136.00,23300,,202003,16, ,1993
대전광역시 중구 대흥동,일반,1**,대흥로157번길,일반상업,숙박,12m미만,723.14,167.90,92000,,202003,23, ,1985
대전광역시 중구 대흥동,일반,1**,중교로,일반상업,제2종근린생활,25m미만,212.69,413.60,195400,,202003,26, ,1942
대전광역시 중구 대흥동,일반,1**,대흥로157번길,일반상업,제2종근린생활,8m미만,291.81,158.30,30200,,202003,26, ,1982
대전광역시 중구 목달동,일반,3**,남달미로61번길,개발제한구역,제1종근린생활,8m미만,158.66,1590.00,75000,,201910,4, ,1996
대전광역시 중구 목동,일반,2*,목중로19번길,제3종일반주거,제2종근린생활,25m미만,183.16,182.00,52500,,201906,18, ,1971
대전광역시 중구 목동,일반,2*,목동로,제2종일반주거,제2종근린생활,12m미만,413.3,218.00,45000,,201907,8, ,1983
대전광역시 중구 목동,집합,1**,동서대로,제3종일반주거,제2종근린생활,25m이상,25.64, ,13500,1,201911,5, ,2001
대전광역시 중구 목동,집합,2*,목동로,제3종일반주거,제1종근린생활,25m이상,22.8, ,10300,,201912,3, ,2003
대전광역시 중구 목동,일반,5*,목동로,제2종일반주거,제1종근린생활,25m미만,168.29,285.00,97000,,201912,5, ,2011
대전광역시 중구 목동,집합,2*,목동로,제2종일반주거,제2종근린생활,25m미만,46.92, ,15000,1,201912,31, ,2004
대전광역시 중구 목동,집합,2*,목동로,제2종일반주거,제2종근린생활,25m미만,33.75, ,9800,1,202001,31, ,2004
대전광역시 중구 문창동,일반,3*,문창로,일반상업,숙박,25m미만,491.6,240.00,40000,,201905,7, ,1986
대전광역시 중구 문창동,일반,4*,문창로90번길,일반상업,숙박,8m미만,999.81,820.00,240000,,201906,12, ,2015
대전광역시 중구 문창동,일반,3*,문창로,일반상업,숙박,25m미만,642.95,165.00,30000,,201912,24, ,1988
대전광역시 중구 문창동,일반,3**,보문로29번길,제3종일반주거,제1종근린생활,12m미만,68.68,43.30,6300,,201912,31, ,1983
대전광역시 중구 문창동,일반,3**,보문로29번길,제1종일반주거,제1종근린생활,12m미만,132.73,130.90,18500,,202001,13, ,1994
대전광역시 중구 문창동,일반,3**,대종로,제3종일반주거,제2종근린생활,25m이상,460.78,665.10,141500,,202002,1, ,1994
대전광역시 중구 문창동,일반,2*,인창로,일반상업,숙박,25m미만,361.85,129.00,31400,,202002,3, ,1985
대전광역시 중구 문창동,일반,2*,인창로,일반상업,숙박,8m미만,844.31,301.00,52510,,202002,3, ,1991
대전광역시 중구 문창동,일반,3**,보문로,근린상업,제1종근린생활,25m이상,182.45,80.70,26000,,202002,3, ,1985
대전광역시 중구 문창동,일반,1**,문창로38번길,제2종일반주거,제1종근린생활,8m미만,48.4,90.20,7500,,202002,19, ,1987
대전광역시 중구 문창동,일반,3*,문창로,일반상업,제1종근린생활,25m미만,58.94,73.00,9000,,202002,20, ,1959
대전광역시 중구 문창동,일반,1**,보문로30번길,제2종일반주거,제1종근린생활,12m미만,321.08,291.90,42000,,202002,25, ,1998
대전광역시 중구 문화동,일반,5**,보문산로161번길,제3종일반주거,제2종근린생활,12m미만,399.72,278.10,45000,,201905,8, ,1999
대전광역시 중구 문화동,일반,1*,과례로,제2종일반주거,제2종근린생활,8m미만,141.36,96.00,27000,,201905,10, ,1979
대전광역시 중구 문화동,일반,1*,과례로,제2종일반주거,제2종근린생활,8m미만,122.5,99.00,23000,,201905,10, ,1985
대전광역시 중구 문화동,집합,4**,천근로,제2종일반주거,제2종근린생활,25m미만,58.8, ,4600,,201905,16, ,1984
대전광역시 중구 문화동,일반,5**,보문산로,제1종일반주거,제2종근린생활,25m이상,159.16,268.00,29500,,201905,22, ,2000
대전광역시 중구 문화동,집합,*,계백로1716번길,준주거,제2종근린생활,25m미만,101.13, ,105000,1,201905,28, ,2007
대전광역시 중구 문화동,집합,1**,서문로,제2종일반주거,제1종근린생활,8m미만,47.76, ,8300,1,201905,31, ,2016
대전광역시 중구 문화동,집합,*,계룡로,일반상업,제2종근린생활,25m이상,97.2, ,14000,2,201906,5, ,2010
대전광역시 중구 문화동,집합,*,계룡로,일반상업,제2종근린생활,25m이상,343.4, ,56500,2,201906,5, ,2010
대전광역시 중구 문화동,일반,2**,문화로,제2종일반주거,제1종근린생활,25m이상,132.74,138.00,43000,,201908,1, ,2005
대전광역시 중구 문화동,일반,3**,문화로,제2종일반주거,제2종근린생활,25m이상,139.65,123.00,26000,,201908,2, ,2003
대전광역시 중구 문화동,일반,4**,천근로,제1종일반주거,제2종근린생활,25m미만,208.78,148.80,42000,,201908,3, ,1998
대전광역시 중구 문화동,일반,*,계백로,준주거,판매,25m이상,38782.12,11078.00,9404000,,201908,21, ,2003
대전광역시 중구 문화동,일반,*,대흥로,일반상업,제1종근린생활,25m이상,409.48,346.00,155000,,201909,4, ,2013
대전광역시 중구 문화동,일반,1**,과례로22번길,제1종일반주거,제1종근린생활,8m미만,227.78,211.00,33000,,201909,20, ,1996
대전광역시 중구 문화동,일반,4**,산성로,제2종일반주거,제1종근린생활,25m미만,30.16,51.00,7000,,201910,8, ,1997
대전광역시 중구 문화동,집합,7**,산성로,제3종일반주거,제1종근린생활,25m미만,23.1, ,2900,2,201911,14, ,1994
대전광역시 중구 문화동,집합,*,계룡로,일반상업,제1종근린생활,25m이상,65.35, ,12000,2,201911,21, ,2007
대전광역시 중구 문화동,집합,*,중앙로,일반상업,제2종근린생활,25m이상,231.1, ,70000,,201912,4, ,2013
대전광역시 중구 문화동,집합,5**,당디로6번길,제3종일반주거,제1종근린생활,12m미만,19.17, ,3000,,201912,9, ,1994
대전광역시 중구 문화동,일반,4**,천근로,제2종일반주거,제2종근린생활,25m미만,333.66,188.80,70000,,201912,14, ,2013
대전광역시 중구 문화동,일반,4**,천근로,제1종일반주거,제2종근린생활,25m미만,94.98,113.00,10000,,202001,22, ,2002
대전광역시 중구 문화동,집합,*,계백로1716번길,준주거,교육연구,25m미만,114.72, ,30000,6,202002,12, ,2007
대전광역시 중구 문화동,집합,*,계룡로,일반상업,제1종근린생활,25m이상,47.44, ,22000,1,202002,19, ,2007
대전광역시 중구 문화동,집합,*,계룡로,일반상업,제1종근린생활,25m이상,36.66, ,8000,1,202002,19, ,2007
대전광역시 중구 문화동,집합,7**,보문산로161번길,제3종일반주거,제1종근린생활,25m미만,22.68, ,15000,1,202003,2, ,1994
대전광역시 중구 문화동,일반,*,계룡로,일반상업,제2종근린생활,25m이상,5445.03,1052.00,330000,,202003,18, ,1981
대전광역시 중구 문화동,일반,1**,서문로,제2종일반주거,제2종근린생활,25m이상,875.28,438.00,130000,,202003,20, ,2007
대전광역시 중구 문화동,일반,3**,천근로69번길,제2종일반주거,제1종근린생활,25m미만,154.32,139.00,36000,,202003,31, ,1991
대전광역시 중구 부사동,일반,1**,대종로,준주거,제1종근린생활,25m이상,530.4,398.30,179500,,201905,27, ,2013
대전광역시 중구 부사동,일반,1**,보문로,준주거,제2종근린생활,25m이상,514.27,199.10,62000,,201909,3, ,1986
대전광역시 중구 부사동,집합,1**,대종로316번길,제2종일반주거,판매,12m미만,11.94, ,2000,1,202002,19, ,2005
대전광역시 중구 부사동,집합,1**,대종로316번길,제2종일반주거,판매,12m미만,11.94, ,2000,1,202002,19, ,2005
대전광역시 중구 부사동,일반,9*,대종로,제3종일반주거,제1종근린생활,25m이상,1329.74,361.00,130000,,202003,5, ,1984
대전광역시 중구 부사동,일반,2**,보문로109번길,제2종일반주거,제1종근린생활,12m미만,74.13,69.00,7000,,202003,18, ,1972
대전광역시 중구 부사동,일반,9*,대종로334번길,제2종일반주거,제2종근린생활,25m미만,36.89,61.50,9500,,202003,18, ,2008
대전광역시 중구 사정동,일반,4**,산서로,제2종일반주거,제2종근린생활,25m이상,800.2,400.50,138000,,201905,21, ,2011
대전광역시 중구 사정동,일반,4**,대둔산로326번길,제1종일반주거,제1종근린생활,12m미만,142.4,152.00,18000,,201905,24, ,1997
대전광역시 중구 사정동,일반,4**,산서로71번길,제2종일반주거,제2종근린생활,12m미만,97.64,167.20,20000,,201907,16, ,2008
대전광역시 중구 사정동,집합,4**,대둔산로326번길,제1종일반주거,제1종근린생활,12m미만,69.64, ,12000,1,201908,12, ,2012
대전광역시 중구 사정동,일반,4**,산서로,제2종일반주거,제2종근린생활,25m이상,197.55,443.50,109000,,202001,20, ,2006
대전광역시 중구 산성동,집합,1**,문화로45번길,제3종일반주거,제1종근린생활,12m미만,45.59, ,10800,1,201905,25, ,1989
대전광역시 중구 산성동,집합,1**,대둔산로,제2종일반주거,제1종근린생활,8m미만,90, ,4200,4,201906,11, ,1992
